feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,Diagnosis
0.6763403511213478,0.9235305901281874,0.10478216021067888,0.8707769333384385,0.5928941067280505,0.5540636609232639,0.34927384019905117,0.314172355632248,0.9297340471224227,0.2080641292323856,0.826501346947432,0.44623199379982703,0.6573045195503507,0.04471399886026506,0.17138268382464272,0.3230276778852511,0.30351223718050235,0.5849687403169712,0.3923433721493811,0.7172436451996986,0.35203040732209345,0.2537207909226292,0.6610102726010589,0.5821466764688309,0.19891214745610863,0.9789284960390711,0.833478039431673,0.9378076457254232,0.0244691475507105,0.058482807987036645,1
0.7409516948717094,0.6357196351953215,0.5481642373663962,0.9015252090822574,0.4643780246537853,0.04380699285291023,0.18966873464071865,0.008139138599289164,0.9899934004445319,0.6238232941944124,0.27809783444706904,0.3119390049503291,0.5710456898874156,0.4127337685840473,0.39746886462579767,0.736688680315296,0.5585812181869734,0.1554025763683894,0.17119822079704605,0.36457533161016287,0.7193829223898563,0.03746771010366334,0.8360669444183673,0.4725005352370001,0.05301536565680509,0.4966083968935091,0.5029052535909198,0.551368960953404,0.42996310824016026,0.24908424685791264,1
0.3568986755160395,0.1043062045157993,0.7870327628929178,0.9700518673030802,0.3745696379897485,0.4730727437818032,0.4106729789967921,0.7138434354703596,0.3571285910053714,0.5762922741150098,0.9448718288400606,0.18455208419222768,0.6700965394973918,0.30007444069410383,0.4288169317751801,0.5305076785562829,0.47205064554653486,0.8022305654514568,0.9464358164765398,0.7011224929467353,0.32362273465641866,0.6985111976613454,0.769690274378677,0.6921959737822365,0.7518912895032883,0.9173102014757455,0.40141008876003015,0.1038453091134558,0.5766658487784388,0.8667841138318031,1
0.32621192481476136,0.8310289152316306,0.3628917125458673,0.40656080911958037,0.608257059027624,0.7984264343376859,0.8515447220275486,0.08934647816769803,0.629925818555436,0.5524578561770311,0.9923920754776111,0.4591924921685152,0.045846001140025794,0.7768024545495812,0.9159532899662393,0.19147525717222313,0.45359388437857506,0.20341827056257433,0.60098545214487,0.2294140391138817,0.8805947141960918,0.2536739262249511,0.9178593566745511,0.05241213217389851,0.9925836390829216,0.461326340003933,0.8443967355629575,0.6130352809282426,0.8863995049160415,0.18348293323732157,1
0.8132297151975316,0.7679608477852333,0.25331941494155374,0.3392798321055237,0.5483931054565613,0.22428153911445348,0.3434913665803473,0.4187791283218659,0.724486249083934,0.26562647543264517,0.19645526871261798,0.8897688949498134,0.6800927904794639,0.17322015478010977,0.3847056084857704,0.9666717261142442,0.777069721252587,0.9138301835185123,0.5184931381249385,0.4509893934795486,0.9390391200551689,0.4228111878091396,0.3401366127519617,0.26609918561926105,0.5570642871283388,0.9767204928401175,0.06397066797085094,0.17476977946600525,0.17817824530519422,0.7805222170874947,0
0.45245330544851015,0.8615626484881849,0.35054122725207915,0.06826848116357465,0.9882673298461865,0.5773331968282772,0.7021758638086397,0.8632228708207802,0.23797051401767044,0.7001968791941063,0.8930153968446279,0.9419423134141198,0.45654361413237277,0.7090103402764303,0.13877646479291883,0.16764066433488722,0.7208980983413416,0.4767758061542585,0.032433493665921964,0.021640664645959484,0.4230228148768732,0.4408092410113392,0.6661513286821532,0.3947061558114363,0.498210106805265,0.8575858904376122,0.21605327878180602,0.8038176082014209,0.7144080358121008,0.03726950065250978,0
0.08819539261862241,0.9397536795231514,0.05707779637070143,0.6896476294302856,0.9382746851794844,0.9071460897768977,0.8340830707529371,0.34257768349088435,0.15608748203294032,0.3360937882120403,0.06413550267046297,0.3075958311933993,0.5959786999240055,0.8186537478494936,0.03272015723133814,0.1967584375227377,0.5431491017115702,0.7838729779413649,0.18974986378754488,0.37094557644241377,0.9341024505699498,0.733109781525567,0.9198278373995149,0.054354989583970226,0.6452861533915754,0.22818526865232314,0.7034864577639958,0.5855325834896477,0.831823201530535,0.8264150726434866,0
0.4980049299394824,0.1639149239154093,0.022509322587568548,0.8437992741866094,0.015780554240734213,0.7793800545415559,0.7145057728204591,0.4259731349036232,0.3968775262284099,0.9855609883958547,0.022117023524997115,0.23718334761018833,0.6546144303555064,0.9231075140043261,0.644940244080455,0.3381583054952172,0.9179080189696531,0.17476187355359252,0.5972093136330421,0.9080233848466583,0.42333850260456807,0.3121484417719723,0.8878879527332189,0.09297666752844924,0.008709384749164495,0.3872625494288936,0.16947540095925873,0.495456151061204,0.9994524511220908,0.1578752277014046,0
0.011161277515425283,0.015486238584339507,0.36967022049591025,0.2596015148587347,0.13740345585213332,0.30951404690892526,0.5315315309182809,0.6320749839287197,0.08136414585179175,0.4888732309336924,0.6418623844188105,0.439763869475446,0.09344232568397703,0.27455781051969674,0.7650596322542557,0.21052610672515626,0.9045713014289917,0.013172043284382595,0.8855132112221958,0.8266791308181253,0.509609887462582,0.5144283529637996,0.11033858602095548,0.6724787389191615,0.8108576053708806,0.9005137427283196,0.2683341600094895,0.3067393778771341,0.20094103996394863,0.8799812484712791,1
0.6921744466078049,0.755797208240252,0.26708373980409805,0.15732535707677453,0.8458542322277718,0.8807234085639721,0.22796302859631534,0.3976428308799007,0.33408668746267867,0.30861022310876907,0.5071670768127183,0.5415009019330647,0.39148565284462344,0.7009405601817533,0.1287726485485735,0.7181911124191358,0.33314182969202855,0.5231132316493923,0.5050402821181353,0.9313730675328056,0.9101921054108997,0.9350835346063769,0.6461289845477131,0.8826185485444417,0.6455169192350255,0.5334136510310004,0.6736020938233367,0.5917303719725002,0.35852439820943227,0.4368287338261808,0
0.2243422779615618,0.06347318898338272,0.48350189470343863,0.5492608625488448,0.5297364913409377,0.23008440524391427,0.6608571662763072,0.9006409534707389,0.09434998822358165,0.0691484259516888,0.6347453641701055,0.8976597380605426,0.09340620533994193,0.6858476197551507,0.20145821648759876,0.036949458277872105,0.5052102259760879,0.6992196589634067,0.9270743497239624,0.5646515721912604,0.3919738894037499,0.93788447868631,0.45722143914066027,0.7025216086950968,0.40156053778374534,0.7179603436072576,0.0634269181836713,0.7464653652923776,0.4855836360713316,0.36850608507114535,1
0.6341866321677365,0.3077317278091094,0.6796131826898193,0.5468300230135829,0.4580799638784202,0.016656248958042852,0.5706939913893281,0.17767938820515894,0.9471130241757759,0.23679805889939065,0.7257929139925547,0.9300060423643716,0.8512396749610833,0.6658017967723519,0.972151127707192,0.16271922434165265,0.6050086058783795,0.6729422120602533,0.865376245769992,0.890555639193906,0.07890959183906732,0.5148469763203548,0.7412048778320948,0.017966549591471814,0.3465063864047161,0.7469599373801475,0.264552739449199,0.21961941582625522,0.41633265648240136,0.597328792568732,1
0.18263693883104748,0.016573410168238212,0.22171451272208542,0.9717688139155751,0.26099920086231887,0.29522633475797655,0.31219963162801523,0.8294885219467971,0.32425828906289655,0.10290658177359024,0.1441911154101414,0.5331459625453022,0.26727463815344055,0.9053269251407617,0.072067480335549,0.9352210050630864,0.057153614437725375,0.12007593021439,0.8687065751540711,0.7572507111955598,0.7004442813470461,0.12966142414977266,0.26699607906646894,0.7266500007627833,0.8302125812648583,0.06930948345113419,0.23021540510582095,0.7211736074969621,0.15634013721617757,0.9070804570558485,1
0.43607073378520667,0.4826892332219981,0.3592817369253226,0.47122896389824565,0.14876558873670653,0.04335078340993492,0.6028202564632259,0.19753721085598286,0.0023382515591854336,0.3260230614196532,0.15674567169252607,0.3518921997512581,0.650856963944144,0.9822215100728113,0.00016192988079377635,0.961968507301317,0.1273094517602057,0.25500939773230114,0.3017407069149416,0.5436441027352694,0.9629269510923946,0.19497720880343428,0.2727072442869667,0.3714444159257796,0.30195975513582685,0.2824326425464099,0.41450723690725133,0.6758411323856905,0.15057040937644184,0.17531607360207624,1
0.35868909513817604,0.26355295245919685,0.6602694129877564,0.1555077759110055,0.3366185906630147,0.6265040949915626,0.2670015186673538,0.13308622125089242,0.27305692781018187,0.8181594610777645,0.25490487113107374,0.5813165620589367,0.7293621675930019,0.43296964860196596,0.8331130378313157,0.2401846844230615,0.9143652882684693,0.7796136513043489,0.13359913133457368,0.5539854918354752,0.20527429043820866,0.18636580518676693,0.5445989884919598,0.3823095427578034,0.25922380474373796,0.1641046031621105,0.42808230452733875,0.831318404022332,0.3106779029265063,0.928681426119717,1
0.720821249000249,0.31740685934752777,0.0453972438900867,0.5354396362712124,0.023578603744054405,0.3673001306699524,0.2685732435749958,0.9937362201168709,0.7650483742403923,0.4476429226219689,0.9661798181476715,0.047317657081833775,0.5786085342585204,0.4356772903557462,0.8766831834570342,0.09523201519270375,0.1584519909371469,0.7858007853603171,0.8325090368495802,0.8439549780827159,0.7235061009758109,0.7493059431276592,0.7772185255025226,0.45227684449630035,0.9700185862799239,0.8965343891899221,0.2979534975586785,0.6214528356128938,0.8300229529231896,0.4453714663476579,0
0.42302128903996916,0.3798717187738484,0.769007260967885,0.23011390760168782,0.8892594876072896,0.17575574400302618,0.481226132119843,0.6407594110869547,0.26403072221923995,0.38782312828128296,0.9024049135974409,0.44534257702267976,0.3624575618052809,0.24594383241327977,0.4621860562071539,0.31571263834300956,0.7159363296049567,0.9239747524976739,0.6305733420069907,0.846746306953628,0.8726874502225774,0.5704074810839506,0.8514128014975333,0.7720761018780214,0.6760290853628437,0.6611678955701258,0.9310172082680315,0.6490918852623749,0.9419173062628087,0.6565361458012783,1
0.45409715292335917,0.10326674751570653,0.9415734000462912,0.7036250642277565,0.0061376877045365985,0.7088523288509679,0.883933313243197,0.21577373492610075,0.8668560981272693,0.5950291301081315,0.15355566062721449,0.23041071018020742,0.53500599363265,0.4195781367536493,0.7464557043447813,0.8373844573934749,0.7391383212176793,0.038030133555588264,0.8384045565600041,0.23839236879166004,0.8834815094295356,0.24965680153468084,0.5410112802038481,0.5545882330675744,0.6955686856432307,0.7593979869592637,0.7477729890875674,0.6627335079246248,0.4300907670854963,0.32509106153101386,1
0.6870017867977427,0.898186390817155,0.2465178073736627,0.7996729963361424,0.5046420743739516,0.9579855882400905,0.5388704622924645,0.9769914733160628,0.2866610880829248,0.10949619670805888,0.025933929490250862,0.6870462437798792,0.9718874776240501,0.2888299936344825,0.3945547777266323,0.6464853175400583,0.0038114269539826218,0.8910484294111991,0.7640706334841708,0.11078736017532764,0.9196683937145673,0.25778033884874796,0.39394604278352563,0.8241214190927527,0.1227812804788625,0.4872560996040375,0.40737716613054964,0.4290869934883865,0.5991550320987964,0.8145269472456342,1
0.03890145770310316,0.9161799626440712,0.10631517935326829,0.044173981122481165,0.07330511375639426,0.43318063171302834,0.9410581537985926,0.06802028700676077,0.9827547329881017,0.2942426201960431,0.9200055048602566,0.4344986685995711,0.8163855919565284,0.21108445816488397,0.6514270990445634,0.10503261436126421,0.26787291805874625,0.7345693012061827,0.33303122028535503,0.8785949323945983,0.0984048566595559,0.9268671551984422,0.6087797380063521,0.9755239956753143,0.9415724598684884,0.15766761565030696,0.58436472542768,0.7011795030183937,0.2519925970712824,0.09739027162756198,1
0.9819734973949572,0.9456735500684651,0.12397505878366644,0.9040167795313231,0.21519438365037769,0.31109905337440713,0.49431888847369,0.013069539769874683,0.5506503359717733,0.7972055680088507,0.09093296298088405,0.671620744185087,0.9345669695441314,0.9748955793611043,0.8470855920911131,0.9117299873561979,0.015060836768276742,0.00832290059628793,0.8457923513201732,0.5324816217132173,0.9499961931758375,0.8861616111899846,0.12706303985753087,0.9558576925756478,0.5029462540206195,0.7771302433991105,0.03474728244717462,0.010014790350166058,0.0467925269436924,0.4166672490665274,0
0.988150333199075,0.32940406418447754,0.8531827287298854,0.3444590900302471,0.7301402792589917,0.7812959949131426,0.5627910170255102,0.24924072705364986,0.7297571991809236,0.7504652946573345,0.06938685366697928,0.14035584741797946,0.945536987596181,0.7579708850783525,0.7296004486339026,0.6425061936288939,0.642835092479861,0.08723665089105048,0.4533002144394418,0.023879550883323053,0.4499720724367162,0.8272283817530673,0.3897858694600772,0.1388776582732194,0.903852753783729,0.756587714626795,0.2746437882998477,0.6163181713154935,0.6497967101762506,0.796945624729745,1
0.9779956256409977,0.0013934809167321927,0.8967077099065803,0.17127160322161994,0.9638102126870497,0.6477392588414224,0.4412185452937295,0.8492221766357934,0.9903480956903249,0.9248657922175253,0.6269745383546195,0.17758337069559083,0.4721898120095206,0.6672088094424646,0.843811868511741,0.0070915953349885985,0.2522171004984425,0.8633308329756366,0.38373840780084323,0.5269472503357439,0.6874189999909806,0.8536271739424006,0.12864690835190873,0.6229324242235623,0.5411463050587662,0.46891394166853795,0.0182524828798889,0.09023045603333701,0.804237213051208,0.16648001561284387,0
0.8164777325116942,0.5045002461492578,0.8269794417280204,0.14486357613941903,0.5724076265103611,0.901555489573388,0.9220017463231107,0.8782703043586995,0.9851074724502557,0.3719517066322662,0.10486996910565183,0.809144104462099,0.139897678501116,0.802419662935517,0.4927218056345859,0.6567598578337052,0.737908199809354,0.5824145666114747,0.052713677229820455,0.7953921560339098,0.7649214569563515,0.8879321556716154,0.7807902621773549,0.12384564379326979,0.916467236890169,0.683753239265076,0.8362368429380566,0.44486745789757354,0.02010508206748507,0.01013183445012611,0
0.34203154286871373,0.869114344796968,0.051424034951248254,0.7897317684689584,0.7263488302166853,0.9634208584777842,0.6631007967016167,0.3428101438963229,0.5872232405733201,0.08135978323984638,0.2556455576146244,0.25804207813183455,0.7470459878079145,0.4524954954631104,0.36653772379190974,0.2531878879367201,0.3906687064168721,0.0069618738701267,0.24702339570640064,0.8474410563313409,0.022626220111284456,0.182383243485423,0.9994149480153324,0.21007864897430417,0.18990914396314718,0.8172983578806973,0.12502544913576097,0.25158895181107643,0.4544451079330939,0.05888110384007372,1
0.8606468465902152,0.04065942622182972,0.005816463810525696,0.24274676001575324,0.8502744347278454,0.8121948294995895,0.057943043337200906,0.4269749253130295,0.3542701241460141,0.46342879123743763,0.6109904731778986,0.6878774792506999,0.8992530043182895,0.01923453474168446,0.40796315744596034,0.41644537493826383,0.6719716575713885,0.5694385518674695,0.3943808717147973,0.17126930384191053,0.08424422908189622,0.771151825545544,0.6017808260857402,0.2519106704478956,0.7484376129392051,0.6826888064009723,0.22566922930738875,0.4456567327778178,0.47321969662058294,0.5442798552646905,1
0.25850786660895697,0.7329343122446168,0.784805531804454,0.805961848255638,0.8719326167119117,0.5207424814961448,0.13698501915594008,0.2623465712840638,0.23870728501110594,0.5176346301793483,0.2231158562012372,0.2756903016464629,0.026539691427715062,0.3936173719518907,0.6110443555156766,0.9458433899202834,0.10079569608465722,0.15569353498410676,0.663679917997226,0.4336384052914096,0.11038708320230595,0.11095455877820026,0.9898993984207243,0.8573318806701399,0.44327407637373983,0.08565593543628935,0.6616312396100759,0.7036906211504597,0.4926939773046114,0.6501602389218536,1
0.6835369768393688,0.740873760210438,0.5888038851450598,0.1356286414139808,0.5328573850462798,0.5660959175211702,0.5802664629931382,0.7381781752933505,0.24362458085949434,0.5128566930330766,0.9144074913949299,0.32949091028035615,0.38968600968202893,0.39213607703191433,0.7098036720736797,0.5755819282488457,0.636660181318054,0.8316551654651481,0.14612259714165377,0.9452521045693015,0.7371393663105583,0.169096483459784,0.15696803593948694,0.7885170941571965,0.17907469626328676,0.8513939624101962,0.2855534542808754,0.27256668254018046,0.5581902575738813,0.8052170014646516,0
0.9613819999893091,0.44368465747103736,0.525962854914438,0.8831860732638336,0.16758697856303406,0.5478001875722991,0.5267337168539331,0.6266574021423329,0.35808373853435327,0.13862923874286337,0.4807238124503568,0.8361037769338473,0.7130396721320206,0.19536351870075241,0.48650602326319436,0.9938558948583797,0.9643037668860356,0.3262435535207898,0.26859247186788326,0.3325420637992208,0.5496524565201167,0.8823611597069296,0.19642061952912193,0.9254344066440039,0.51748188024047,0.6324530472044936,0.021382562431944918,0.9593087528313485,0.7907971881338464,0.7808711812612679,1
0.5853693074393961,0.9219937092629216,0.7795026350058104,0.08301879969145365,0.7987114912874778,0.24544634282378197,0.6056915191289478,0.6788841313935211,0.9214922055722953,0.5217907210526642,0.2549964501688383,0.3339825376839004,0.8434358811968479,0.4842789187463802,0.06910500020870347,0.03565202731634154,0.42768778337047375,0.7184659889787097,0.34041357563806107,0.9009059243255403,0.7739272547163027,0.7401500817315887,0.01622037915408958,0.02220373291295441,0.649195993904036,0.6420599822091565,0.8715598544862317,0.6161161682764009,0.17546272256081685,0.5384846038778168,1
0.17460447507675225,0.45794434498932346,0.6807886976233195,0.32598017296229664,0.2837736197415862,0.9745649902628012,0.46811425829079745,0.6651985256625209,0.35732639861731375,0.5955125857333431,0.5182925597247936,0.10361395956021568,0.8868376401597328,0.015108755237487337,0.3252863744698905,0.4558022157971374,0.8254982665686547,0.7204376093305908,0.78032489434907,0.14661063610779246,0.9693086282308445,0.5063556190073777,0.018882675756995648,0.46959655720348115,0.9693666072389605,0.631258870492169,0.8975986162963391,0.3646880138425149,0.9750245472682101,0.32129191775365296,1
0.9895618542186639,0.609469040363947,0.9351667612688849,0.7775636498638573,0.580121041427166,0.9231569019994244,0.8634895248479553,0.8552784770644289,0.4183124534370408,0.613103824530828,0.4598584098095221,0.7015413190661131,0.5823932596887287,0.8893600568569481,0.8295007313929343,0.47949284682427395,0.3345832315025462,0.9747262420809704,0.7892154294467923,0.3076418175213269,0.032054856312108804,0.5130114570873487,0.17910403545674336,0.34555453308092754,0.17850537052832238,0.2770490262613742,0.07985241904444218,0.06941619404988297,0.6074195387594046,0.6698517497331603,0
0.7165116556904638,0.08199731439194169,0.027962108091656668,0.9855347000545399,0.6894241792104654,0.23763743118664005,0.8387545985606507,0.99963862832381,0.9061304173760601,0.10147039253183532,0.37119065084101566,0.8502017434076251,0.25556309723856174,0.5984198669944771,0.5124328784686817,0.946984835717922,0.24544962433315254,0.802160806881874,0.545257418281211,0.995680289258061,0.7385590437622033,0.12399482466462708,0.5018330907385594,0.43379253095717063,0.5306402850778746,0.2828826725887046,0.3197625539551945,0.8383353732524519,0.5615847819915523,0.7786506336443402,0
0.42174985637877216,0.9339838211472629,0.05449488611904896,0.8233367401503721,0.9424281128104751,0.4274519012809679,0.8373050390107636,0.21033257973716368,0.8217596826940445,0.21422274365795912,0.9140625301536428,0.7071025678914786,0.19663646665786072,0.5985197017757458,0.8981579066741393,0.1947710164250307,0.7208918998351418,0.10684554184697626,0.07122240553985226,0.4531766393250918,0.912704326171621,0.5076035387622215,0.06536550659573626,0.008907180782639301,0.5789409075666692,0.23999928194553044,0.46070503007918084,0.4816846270459266,0.3682655966923679,0.7425066860518593,1
0.23926803797290253,0.8984332528189362,0.21045936345752225,0.9571965202530606,0.0013001475162286447,0.614732726132848,0.2746522649566626,0.8673563058357011,0.04182277013492974,0.01520384794159757,0.4775275870281416,0.8163870046471358,0.42270446071998724,0.052075809937168094,0.4069632188762552,0.382085982456144,0.44366678641406754,0.7480066702669749,0.6007160804143711,0.15848476397640132,0.7706241593820521,0.5279870278447976,0.6409841092128017,0.6712461574938785,0.028959000857702644,0.4913437399877495,0.6735000902834534,0.6234084683949885,0.2013495006925582,0.17605536421281376,1
0.16078402485517373,0.0982378840111201,0.9023161573542215,0.2712597090146809,0.38826308752906913,0.4060914328317301,0.7375794409649162,0.9606368684499239,0.18551679320521486,0.07832920602238724,0.5565446245594445,0.8178575574850396,0.26875903650389643,0.14393530878784144,0.5053628215811832,0.9194639084542544,0.7937312841450048,0.6118641214345144,0.009378689078720415,0.519473727678991,0.7388793876404237,0.8807092504131535,0.9055976004047654,0.6653274397888173,0.5148311285900569,0.2834393366807074,0.925361400947522,0.19944669628219236,0.7717269071359638,0.859364489064855,0
0.5776120559001716,0.885102228933367,0.4109269113171642,0.44243288582317897,0.45811344172853363,0.22499607113908193,0.9457806807095683,0.04841046927630244,0.5644898672957926,0.8924592971593376,0.5252040287311168,0.8741793655215031,0.14601963462783818,0.597981687557868,0.5576039950545595,0.3994209914890784,0.815679748387124,0.3311761823639702,0.3530027839399258,0.9876330062476162,0.5294514507438612,0.6150450166065851,0.30587376157151047,0.3695548557263023,0.7091615561521077,0.5731332507212833,0.38923686912805844,0.4850511797280169,0.042273376612456004,0.10227098952013747,0
0.5993367659248414,0.7910817005863275,0.41532836014730745,0.8373341047526583,0.9780780456889642,0.733797630936228,0.01255731905062929,0.9235036050419893,0.925182637154069,0.961902795967365,0.6937250056602109,0.21537836788972853,0.6588915844242512,0.3760064005576612,0.17511571314155505,0.7537649015441569,0.431036501710092,0.32601069359354284,0.021194867606451506,0.8286626840900325,0.27209609957464576,0.18242119410334168,0.8039469726649687,0.20034757566650552,0.9549870775199695,0.40935602197366316,0.04942889965669239,0.6122064013853383,0.7430731679123439,0.4771383365145788,1
0.03540112365647918,0.5551615489581521,0.9503516071500325,0.07973853135666542,0.8748168947406363,0.671697436162826,0.31493119256704283,0.6692563107721958,0.5433333692567127,0.2145879712206148,0.4153274640498331,0.5430683810174188,0.9841491571967879,0.371597717016789,0.34445994329026386,0.759945488019885,0.28155432107882383,0.04460049979322389,0.6506746120977753,0.5960390402190348,0.8628848837451175,0.03762352486574372,0.64215149288594,0.7662260808512452,0.9573276340635137,0.6101039920249315,0.018081306332888958,0.6119721207786848,0.7749716207491921,0.6962116848822203,1
0.8812235215299952,0.7180566822877457,0.4072290050771802,0.6131846230715092,0.2583329887235053,0.014652767284526247,0.7801790752197771,0.015614287295665497,0.8210281050383178,0.15661613495552484,0.5004579342268023,0.02691386624476344,0.14416906774453309,0.5176932025500347,0.8190080405387199,0.3696834982689283,0.6781394547416054,0.8198840249410883,0.4567212682159355,0.6783679127825867,0.5346513342931403,0.5824548355755576,0.131476600141742,0.9413012861315152,0.8991317143862961,0.1376361216427625,0.1930822889111079,0.44803332303307797,0.1131106747073014,0.489328304062303,1
